,Word,Length,Distance
52696,RESCORE,7,15.569948994864717
52697,RESCUE,6,11.760723216740185
52698,RESCUED,7,12.813766425730206
52699,RESCUER,7,12.760723216740185
52700,RESCUES,7,12.96442583782232
52701,RESEAL,6,13.353914939031972
52702,RESEALS,7,20.353914939031974
52703,RESEAT,6,9.157715669880002
52704,RESEATS,7,12.008838255809971
52705,RESEAU,6,11.11142308058071
52706,RESEAUS,7,15.887289494122864
52707,RESEAUX,7,15.89008398087485
52708,RESECT,6,7.920896902308577
52709,RESECTS,7,10.772019488238547
52710,RESEDA,6,6.460448451154289
52711,RESEDAS,7,7.460448451154289
52712,RESEE,5,3.407405242164268
52713,RESEED,6,4.460448451154289
52714,RESEEDS,7,5.460448451154289
52715,RESEEK,6,8.830402568366818
52716,RESEEKS,7,14.830402568366818
52717,RESEEN,6,7.578208522109271
52718,RESEES,6,4.611107863246402
52719,RESEIZE,7,17.462787620269967
52720,RESELL,6,9.815907407257138
52721,RESELLS,7,16.815907407257136
52722,RESEND,6,11.055118069394045
52723,RESENDS,7,12.055118069394045
52724,RESENT,6,10.177362230530534
52725,RESENTS,7,13.028484816460503
52726,RESERVE,7,9.112645368565572
52727,RESES,5,4.611107863246402
52728,RESET,5,5.407405242164268
52729,RESETS,6,8.258527828094238
52730,RESEW,5,4.407405242164268
52731,RESEWED,7,6.460448451154289
52732,RESEWN,6,9.478460359198593
52733,RESEWS,6,5.460448451154289
52734,RESH,4,6.203702621082134
52735,RESHAPE,7,26.93118221143352
52736,RESHAVE,7,17.27976587678817
52737,RESHES,6,10.884314789449041
52738,RESHINE,7,14.728420840059108
52739,RESHIP,6,10.150212317949837
52740,RESHIPS,7,17.88512666783116
52741,RESHOD,6,14.812333348560841
52742,RESHOE,6,15.054825207012104
52743,RESHOED,7,16.107868416002127
52744,RESHOES,7,16.258527828094238
52745,RESHONE,7,16.30387474091406
52746,RESHOOT,7,13.054825207012104
52747,RESHOT,6,13.054825207012104
52748,RESHOW,6,16.054825207012104
52749,RESHOWN,7,21.125880324046427
52750,RESHOWS,7,17.107868416002127
52751,RESIANT,7,22.727907741942136
52752,RESID,5,12.737077176173026
52753,RESIDE,6,13.790120385163046
52754,RESIDED,7,14.843163594153067
52755,RESIDER,7,14.790120385163046
52756,RESIDES,7,14.993823006245181
52757,RESIDS,6,13.737077176173026
52758,RESIDUA,7,22.298386048569792
52759,RESIDUE,7,20.540877907021056
52760,RESIFT,6,12.968714114561037
52761,RESIFTS,7,15.819836700491006
52762,RESIGHT,7,13.476334550483484
52763,RESIGN,6,12.476334550483484
52764,RESIGNS,7,16.920307997748893
52765,RESILE,6,16.033714129646384
52766,RESILED,7,17.086757338636403
52767,RESILES,7,17.237416750728517
52768,RESILIN,7,13.696618408640425
52769,RESIN,5,10.36861600479514
52770,RESINED,7,15.592462493730164
52771,RESINER,7,15.539419284740143
52772,RESINS,6,14.812589452060548
52773,RESINY,6,12.47470242277518
52774,RESIST,6,16.56984149010958
52775,RESISTS,7,19.420964076039553
52776,RESIT,5,10.961210762630872
52777,RESITE,6,12.961210762630872
52778,RESITED,7,14.014253971620892
52779,RESITES,7,14.164913383713007
52780,RESITS,6,13.812333348560841
52781,RESIZE,6,17.01659314073657
52782,RESIZED,7,18.069636349726593
52783,RESIZES,7,18.220295761818704
52784,RESKEW,6,14.626699947284681
52785,RESKEWS,7,15.679743156274702
52786,RESKILL,7,10.920747031994797
52787,RESKUE,6,13.867703823004776
52788,RESKUED,7,14.920747031994797
52789,RESKUES,7,15.07140644408691
52790,RESLATE,7,23.00750335193016
52791,RESMELT,7,23.550230676677288
52792,RESOAK,6,23.68316291565091
52793,RESOAKS,7,29.68316291565091
52794,RESOD,5,14.705756707318326
52795,RESODS,6,15.705756707318326
52796,RESOJET,7,17.338731709902703
52797,RESOLD,6,16.001291774759608
52798,RESOLE,6,16.409793939852477
52799,RESOLED,7,17.462837148842496
52800,RESOLES,7,17.61349656093461
52801,RESOLVE,7,17.376311896723024
52802,RESORB,6,16.54740227419085
52803,RESORBS,7,20.024311821475624
52804,RESORT,6,14.948248565769589
52805,RESORTS,7,17.79937115169956
52806,RESOUND,7,16.45385227433151
52807,RESOW,5,15.948248565769589
52808,RESOWED,7,18.001291774759608
52809,RESOWN,6,21.019303682803912
52810,RESOWS,6,17.001291774759608
52811,RESPACE,7,23.307710537812046
52812,RESPADE,7,21.719139770304864
52813,RESPEAK,7,25.88512666783116
52814,RESPECT,7,21.452108631107766
52815,RESPELL,7,23.347119136056325
52816,RESPELT,7,27.791092583321735
52817,RESPIRE,7,16.938616970963455
52818,RESPITE,7,16.938616970963455
52819,RESPLIT,7,15.806320793968233
52820,RESPOKE,7,17.56531691824814
52821,RESPOND,7,17.49377277220518
52822,RESPOOL,7,11.991660179953476
52823,RESPOT,6,14.938616970963455
52824,RESPOTS,7,17.789739556893426
52825,RESPRAY,7,23.56560597043558
52826,REST,4,5.0548252070121045
52827,RESTACK,7,16.170019909919446
52828,RESTAFF,7,11.858625937860133
52829,RESTAGE,7,15.394153496377294
52830,RESTAMP,7,18.345374356909954
52831,RESTART,7,12.709748523790102
52832,RESTATE,7,14.66242666870816
52833,RESTED,6,8.107868416002125
52834,RESTEM,6,12.125880324046427
52835,RESTEMS,7,17.548877650248976
52836,RESTER,6,8.054825207012104
52837,RESTERS,7,10.001334903879808
52838,RESTFUL,7,11.64517797254137
52839,RESTIER,7,14.054825207012104
52840,RESTIFF,7,11.858625937860133
52841,RESTING,7,12.126231651099015
52842,RESTIVE,7,14.546998309168774
52843,RESTO,5,9.054825207012104
52844,RESTOCK,7,19.532936792414198
52845,RESTOKE,7,15.68152515429679
52846,RESTORE,7,15.054825207012104
52847,RESTOS,6,15.79937115169956
52848,RESTS,5,7.905947792942074
52849,RESTUDY,7,13.709748523790102
52850,RESTUFF,7,9.905947792942074
52851,RESTUMP,7,12.239157878949097
52852,RESTY,5,6.0548252070121045
52853,RESTYLE,7,15.940236919389747
52854,RESULT,6,13.959070040406859
52855,RESULTS,7,16.81019262633683
52856,RESUME,6,14.156710569638651
52857,RESUMED,7,15.209753778628672
52858,RESUMER,7,15.156710569638651
52859,RESUMES,7,15.360413190720786
52860,RESURGE,7,14.179097795064092
52861,RET,3,3.0
52862,RETABLE,7,21.460077074054336
52863,RETACK,6,14.115194702907345
52864,RETACKS,7,20.115194702907345
52865,RETAG,5,10.803800730848028
52866,RETAGS,6,13.803800730848028
52867,RETAIL,6,15.212347877458127
52868,RETAILS,7,22.21234787745813
52869,RETAIN,6,15.955751917699752
52870,RETAINS,7,20.39972536496516
52871,RETAKE,6,19.226798057050576
52872,RETAKEN,7,23.397601336995578
52873,RETAKER,7,20.226798057050576
52874,RETAKES,7,20.43050067813271
52875,RETALLY,7,18.2807102781328
52876,RETAMA,6,19.620805061033767
52877,RETAMAS,7,20.620805061033767
52878,RETAPE,6,22.531280321199414
52879,RETAPED,7,23.584323530189437
52880,RETAPES,7,23.734982942281547
52881,RETARD,6,10.858625937860134
52882,RETARDS,7,11.858625937860134
52883,RETASTE,7,12.654923316778
52884,RETAX,5,8.467801932770671
52885,RETAXED,7,11.549539303037841
52886,RETAXES,7,11.700198715129956
52887,RETCH,5,8.258527828094238
52888,RETCHED,7,12.788480584369031
52889,RETCHES,7,12.939139996461146
52890,RETE,4,5.0
52891,RETEACH,7,12.333159841314835
52892,RETEAM,6,13.355011861960573
52893,RETEAMS,7,18.77800918816312
52894,RETEAR,6,9.797632282797673
52895,RETEARS,7,11.744141979665377
52896,RETELL,6,11.40850216509287
52897,RETELLS,7,18.40850216509287
52898,RETEM,5,10.071055117034323
52899,RETEMS,6,15.494052443236871
52900,RETENE,6,13.341606559890007
52901,RETENES,7,14.545309180972142
52902,RETES,5,6.203702621082134
52903,RETEST,6,9.054825207012104
52904,RETESTS,7,11.905947792942074
52905,RETHINK,7,10.964425837822318
52906,RETIA,5,12.744545944687456
52907,RETIAL,6,20.744545944687456
52908,RETIARY,7,17.595668530617424
52909,RETICLE,7,22.944671206935748
52910,RETIE,5,11.0
52911,RETIED,6,12.05304320899002
52912,RETIES,6,12.203702621082135
52913,RETILE,6,14.072503367015512
52914,RETILED,7,15.125546576005533
52915,RETILES,7,15.276205988097647
52916,RETIME,6,13.099749278311474
52917,RETIMED,7,14.152792487301495
52918,RETIMES,7,14.30345189939361
52919,RETINA,6,13.830402568366818
52920,RETINAE,7,15.776912265234522
52921,RETINAL,7,21.830402568366818
52922,RETINAS,7,14.830402568366818
52923,RETINE,6,12.578208522109271
52924,RETINES,7,13.781911143191406
52925,RETINOL,7,12.538694705111238
52926,RETINT,6,11.00655895058553
52927,RETINTS,7,13.8576815365155
52928,RETINUE,7,14.436099403441418
52929,RETIRAL,7,20.85112258592997
52930,RETIRE,6,11.0
52931,RETIRED,7,12.05304320899002
52932,RETIREE,7,11.0
52933,RETIRER,7,12.0
52934,RETIRES,7,12.203702621082135
52935,RETITLE,7,19.852475612358276
52936,RETOLD,6,14.05304320899002
52937,RETOOK,6,8.203702621082135
52938,RETOOL,6,8.05304320899002
52939,RETOOLS,7,15.05304320899002
52940,RETORE,6,13.0
52941,RETORN,6,15.328002403845286
52942,RETORT,6,13.0
52943,RETORTS,7,15.85112258592997
52944,RETOTAL,7,22.803800730848028
52945,RETOUCH,7,15.744141979665377
52946,RETOUR,6,12.0
52947,RETOURS,7,13.946509696867704
52948,RETRACE,7,11.492736562427172
52949,RETRACK,7,14.162516557989285
52950,RETRACT,7,11.794055386611399
52951,RETRAIN,7,16.003073772781693
52952,RETRAIT,7,16.595668530617424
52953,RETRAL,6,14.85112258592997
52954,RETRATE,7,12.654923316778
52955,RETREAD,7,8.946509696867704
52956,RETREAT,7,10.750310427715732
52957,RETREE,6,5.0
52958,RETREES,7,6.203702621082134
52959,RETRIAL,7,22.744545944687456
52960,RETRIED,7,14.05304320899002
52961,RETRIES,7,14.203702621082135
52962,RETRIM,6,10.02869416127715
52963,RETRIMS,7,15.4516914874797
52964,RETRO,5,9.0
52965,RETROD,6,14.757508141548737
52966,RETROS,6,15.744545944687456
52967,RETRY,5,6.0
52968,RETS,4,5.85112258592997
52969,RETSINA,7,19.439033295845526
52970,RETTED,6,6.053043208990021
52971,RETTERY,7,8.0
52972,RETTING,7,10.07140644408691
52973,RETUND,6,10.505603708561921
52974,RETUNDS,7,11.505603708561921
52975,RETUNE,6,11.199497441222153
52976,RETUNED,7,12.252540650212174
52977,RETUNES,7,12.403200062304288
52978,RETURF,6,9.05304320899002
52979,RETURFS,7,11.05304320899002
52980,RETURN,6,11.328002403845286
52981,RETURNS,7,15.771975851110694
52982,RETUSE,6,10.979569034624289
52983,RETWIST,7,20.608630727478708
52984,RETYING,7,10.07140644408691
52985,RETYPE,6,15.0
52986,RETYPED,7,16.05304320899002
52987,RETYPES,7,16.203702621082133
52988,REUNIFY,7,15.18640983115715
52989,REUNION,7,13.51434565739837
52990,REUNITE,7,14.436099403441418
52991,REURGE,6,12.199528760439804
52992,REURGED,7,13.252571969429825
52993,REURGES,7,13.40323138152194
52994,REUSE,5,10.979569034624289
52995,REUSED,6,12.03261224361431
52996,REUSES,6,12.183271655706424
52997,REUSING,7,19.604780999177805
52998,REUTTER,7,10.0
52999,REV,3,3.5991537084212624
53000,REVALUE,7,21.6115908142232
53001,REVAMP,6,16.562811674755856
53002,REVAMPS,7,24.29772602463718
53003,REVEAL,6,16.14481711371023
53004,REVEALS,7,23.14481711371023
53005,REVEL,5,12.606809581935394
53006,REVELED,7,20.068354956018283
53007,REVELER,7,20.015311747028264
53008,REVELRY,7,20.029806908137942
53009,REVELS,6,19.606809581935394
53010,REVENGE,7,14.568639457227333
53011,REVENUE,7,16.397804858064678
53012,REVERB,6,9.797461125263787
53013,REVERBS,7,13.27437067254856
53014,REVERE,6,8.198307416842525
53015,REVERED,7,9.251350625832545
53016,REVERER,7,9.198307416842525
53017,REVERES,7,9.40201003792466
53018,REVERIE,7,16.198307416842525
53019,REVERS,6,9.144817113710229
53020,REVERSE,7,10.348519734792363
53021,REVERSI,7,14.902325255258965
53022,REVERSO,7,15.889363058397684
53023,REVERT,6,8.198307416842525
53024,REVERTS,7,11.049430002772494
53025,REVERY,6,9.198307416842525
53026,REVEST,6,10.25313262385463
53027,REVESTS,7,13.104255209784599
53028,REVET,5,8.198307416842525
53029,REVETS,6,11.049430002772494
53030,REVEUR,6,13.198307416842525
53031,REVEURS,7,15.144817113710229
53032,REVEUSE,7,16.177876451466812
53033,REVIE,5,12.49217310215667
53034,REVIED,6,13.54521631114669
53035,REVIES,6,13.695875723238805
53036,REVIEW,6,13.49217310215667
53037,REVIEWS,7,14.54521631114669
53038,REVILE,6,15.564676469172182
53039,REVILED,7,16.617719678162203
53040,REVILER,7,16.564676469172184
53041,REVILES,7,16.768379090254317
53042,REVISAL,7,22.249681243705407
53043,REVISE,6,14.453383864787542
53044,REVISED,7,15.506427073777562
53045,REVISER,7,15.453383864787542
53046,REVISES,7,15.657086485869677
53047,REVISIT,7,22.007189385254144
53048,REVISOR,7,24.994227188392863
53049,REVIVAL,7,22.86210204317685
53050,REVIVE,6,13.98434620431334
53051,REVIVED,7,15.03738941330336
53052,REVIVER,7,14.98434620431334
53053,REVIVES,7,15.188048825395475
53054,REVIVOR,7,21.16385339618622
53055,REVOICE,7,16.262561926989584
53056,REVOKE,6,15.004514556000085
53057,REVOKED,7,16.057557764990108
53058,REVOKER,7,16.004514556000085
53059,REVOKES,7,16.20821717708222
53060,REVOLT,6,13.874831264970831
53061,REVOLTS,7,16.7259538509008
53062,REVOLVE,7,16.80587793966884
53063,REVOTE,6,14.377814608715402
53064,REVOTED,7,15.430857817705423
53065,REVOTES,7,15.581517229797537
53066,REVS,4,6.134681266938424
53067,REVUE,5,10.677399962378214
53068,REVUES,6,11.881102583460349
53069,REVUIST,7,16.286030689856922
53070,REVVED,6,7.251350625832545
53071,REVVING,7,11.56357954624358
53072,REVYING,7,12.077965394672441
53073,REW,3,2.0
53074,REWAKE,6,15.626699947284681
53075,REWAKED,7,16.679743156274704
53076,REWAKEN,7,19.797503227229683
53077,REWAKES,7,16.830402568366814
53078,REWAN,5,8.626699947284683
53079,REWARD,6,7.2585278280942385
53080,REWARDS,7,8.258527828094238
53081,REWARM,6,10.225628486957108
53082,REWARMS,7,15.648625813159658
53083,REWASH,6,8.203702621082133
53084,REWAX,5,4.867703823004777
53085,REWAXED,7,7.949441193271948
53086,REWAXES,7,8.100100605364062
53087,REWEAR,6,7.797632282797673
53088,REWEARS,7,9.744141979665377
53089,REWEAVE,7,11.02257295257374
53090,REWED,5,4.053043208990021
53091,REWEDS,6,5.053043208990021
53092,REWEIGH,7,11.85112258592997
53093,REWELD,6,15.40850216509287
53094,REWELDS,7,16.40850216509287
53095,REWET,5,5.0
53096,REWETS,6,7.85112258592997
53097,REWIDEN,7,17.999712902477178
53098,REWIN,5,10.407405242164268
53099,REWIND,6,13.88431478944904
53100,REWINDS,7,14.88431478944904
53101,REWINS,6,14.851378689429676
53102,REWIRE,6,13.0
53103,REWIRED,7,14.05304320899002
53104,REWIRES,7,14.203702621082135
53105,REWOKE,6,15.626699947284685
53106,REWOKEN,7,19.79750322722969
53107,REWON,5,12.078246253956952
53108,REWORD,6,15.203702621082135
53109,REWORDS,7,16.203702621082137
53110,REWORE,6,15.0
53111,REWORK,6,18.443973447265407
53112,REWORKS,7,24.443973447265407
53113,REWORN,6,17.328002403845286
53114,REWOUND,7,16.50560370856192
53115,REWOVE,6,16.377814608715404
53116,REWOVEN,7,20.54861788866041
53117,REWRAP,6,15.578602176281356
53118,REWRAPS,7,23.31351652616268
53119,REWRAPT,7,20.578602176281358
53120,REWRITE,7,13.0
53121,REWROTE,7,15.0
53122,REWS,4,3.0530432089900206
53123,REWTH,5,6.664001201922643
53124,REWTHS,6,10.664001201922643
53125,REX,3,3.02869416127715
53126,REXES,5,6.261090943636434
53127,REXINE,6,15.309147855246362
53128,REXINES,7,16.512850476328495
53129,REYNARD,7,15.583908951194694
53130,REZ,3,3.4074052421642684
53131,REZERO,6,11.814810484328536
53132,REZEROS,7,18.559356429015992
53133,REZONE,6,18.264056237762283
53134,REZONED,7,19.3170994467523
53135,REZONES,7,19.467758858844416
53136,REZZES,6,7.018513105410671
53137,RHABDOM,7,22.67994194801274
53138,RHABDUS,7,23.094695708689915
53139,RHACHIS,7,20.626195541380735
53140,RHAMNUS,7,21.748590298429335
53141,RHANJA,6,20.162227505801845
53142,RHANJAS,7,21.162227505801845
53143,RHAPHAE,7,27.013317576584278
53144,RHAPHE,6,23.543717427001347
53145,RHAPHES,7,24.74742004808348
53146,RHAPHIS,7,27.770825718133015
53147,RHATANY,7,22.67221276439581
53148,RHEA,4,7.958946802669638
53149,RHEAS,5,8.958946802669638
53150,RHEBOK,6,14.437161524464763
53151,RHEBOKS,7,20.437161524464763
53152,RHEME,5,16.154547339870582
53153,RHEMES,6,17.358249960952715
53154,RHENIUM,7,15.696732045891247
53155,RHESUS,6,16.767872553968378
53156,RHETOR,6,17.012437105801936
53157,RHETORS,7,18.95894680266964
53158,RHEUM,5,12.118523523781976
53159,RHEUMED,7,18.24262184980632
53160,RHEUMIC,7,18.925878585353267
53161,RHEUMS,6,17.541520849984526
53162,RHEUMY,6,14.717677232203238
53163,RHEXES,6,11.273528049438369
53164,RHEXIS,6,19.50088458048776
53165,RHIES,5,10.685739876467
53166,RHIME,5,11.581786533696338
53167,RHIMES,6,12.785489154778473
53168,RHINAL,6,20.31243982375168
53169,RHINE,5,11.060245777494137
53170,RHINES,6,12.263948398576272
53171,RHINO,5,9.967688751506085
53172,RHINOS,6,16.71223469619354
53173,RHIZIC,6,22.556652427561865
53174,RHIZINE,7,24.356200049376994
53175,RHIZOID,7,24.51348226656451
53176,RHIZOMA,7,27.553523260279494
53177,RHIZOME,7,26.216076212220948
53178,RHIZOPI,7,21.737615853022355
53179,RHO,3,5.386650144447132
53180,RHODIC,6,20.698685599832164
53181,RHODIE,6,20.920024699538025
53182,RHODIES,7,22.12372732062016
53183,RHODIUM,7,19.026111117518067
53184,RHODORA,7,24.75278901347458
53185,RHODOUS,7,23.677532841086762
53186,RHODY,5,13.99528087192584
53187,RHOMB,5,9.7940553866114
53188,RHOMBI,6,12.872301640568352
53189,RHOMBIC,7,17.650962540862494
53190,RHOMBOI,7,14.687074780346808
53191,RHOMBOS,7,20.431620725034264
53192,RHOMBS,6,13.270964933896174
53193,RHOMBUS,7,16.977327042317825
53194,RHONCHI,7,16.262528681201758
53195,RHONE,5,12.635699678349086
53196,RHONES,6,13.839402299431221
53197,RHOS,4,12.131196089134587
53198,RHOTIC,6,17.165311044741273
53199,RHUBARB,7,16.040885163380203
53200,RHUMB,5,7.8453165975793375
53201,RHUMBA,6,12.289290044844746
53202,RHUMBAS,7,13.289290044844746
53203,RHUMBS,6,11.32222614486411
53204,RHUS,4,8.51509659314145
53205,RHUSES,6,10.92250183530572
53206,RHY,3,3.5885707675071825
53207,RHYME,5,11.258779592962767
53208,RHYMED,6,12.311822801952788
53209,RHYMER,6,12.258779592962767
53210,RHYMERS,7,14.205289289830471
53211,RHYMES,6,12.462482214044902
53212,RHYMING,7,12.287825081292505
53213,RHYMIST,7,16.825049364684304
53214,RHYNE,5,9.865460465432227
53215,RHYNES,6,11.069163086514362
53216,RHYTA,5,8.39237149835521
53217,RHYTHM,6,7.916573171352468
53218,RHYTHMI,7,9.945267332629617
53219,RHYTHMS,7,13.339570497555016
53220,RHYTINA,7,15.418973335874
53221,RHYTON,6,11.666817021464134
53222,RHYTONS,7,16.11079046872954
53223,RIA,3,10.744545944687456
53224,RIAL,4,18.744545944687456
53225,RIALS,5,25.744545944687456
53226,RIALTO,6,27.188519391952866
53227,RIALTOS,7,33.93306533664032
53228,RIANCY,6,22.245789524846955
53229,RIANT,5,18.766696979311266
53230,RIANTLY,7,26.68757997386145
53231,RIAS,4,11.744545944687456
53232,RIATA,5,18.352147406383512
53233,RIATAS,6,19.352147406383512
53234,RIB,3,7.078246253956951
53235,RIBA,4,11.522219701222358
53236,RIBALD,6,25.522219701222358
53237,RIBALDS,7,26.522219701222358
53238,RIBAND,6,20.42212657470968
53239,RIBANDS,7,21.42212657470968
53240,RIBAS,5,12.522219701222358
53241,RIBAUD,6,21.083528573619123
53242,RIBAUDS,7,22.083528573619123
53243,RIBBAND,7,20.42212657470968
53244,RIBBED,6,11.459291866792258
53245,RIBBER,6,11.406248657802237
53246,RIBBERS,7,13.352758354669941
53247,RIBBIER,7,16.156492507913903
53248,RIBBING,7,14.227898952000812
53249,RIBBON,6,14.04951190164931
53250,RIBBONS,7,18.493485348914717
53251,RIBBONY,7,16.155598319629352
53252,RIBBY,5,9.106940415234101
53253,RIBCAGE,7,18.149301370991274
53254,RIBES,5,11.609951278884372
53255,RIBIBE,6,16.562741165716137
53256,RIBIBES,7,17.76644378679827
53257,RIBIBLE,7,23.44704165781175
53258,RIBIER,6,16.156492507913903
53259,RIBIERS,7,18.103002204781607
53260,RIBLESS,7,18.494251770979982
53261,RIBLET,6,19.29054914989785
53262,RIBLETS,7,22.14167173582782
53263,RIBLIKE,7,19.02208872192019
53264,RIBOSE,6,18.919514213461948
53265,RIBOSES,7,20.12321683454408
53266,RIBS,4,10.555155801241723
53267,RIBSTON,7,20.484524641128644
53268,RIBWORK,7,27.69302298116736
53269,RIBWORT,7,24.249049533901953
53270,RICE,4,10.884747318274181
53271,RICED,5,11.937790527264202
53272,RICER,5,11.884747318274181
53273,RICERS,6,13.831257015141885
53274,RICES,5,12.088449939356316
53275,RICEY,5,13.884747318274181
53276,RICH,4,11.62978348622411
53277,RICHED,6,16.1597362424989
53278,RICHEN,6,19.277496313453888
53279,RICHENS,7,23.721469760719295
53280,RICHER,6,16.106693033508883
53281,RICHES,6,16.310395654591016
53282,RICHEST,7,19.161518240520987
53283,RICHING,7,17.647699627178724
53284,RICHLY,6,18.106693033508883
53285,RICHT,5,13.293784688146753
53286,RICHTED,7,16.346827897136773
53287,RICHTER,7,16.29378468814675
53288,RICHTS,6,16.144907274076722
53289,RICIER,6,19.55732180058828
53290,RICIEST,7,22.612147007600385
53291,RICIN,5,15.964727042752548
53292,RICING,6,17.62872824467519
53293,RICINS,6,20.408700490017956
53294,RICINUS,7,22.76928761757185
53295,RICK,4,13.554527313836294
53296,RICKED,6,20.030567849028863
53297,RICKER,6,19.977524640038844
53298,RICKERS,7,21.924034336906548
53299,RICKETS,7,23.828647225968815
53300,RICKETY,7,21.977524640038844
53301,RICKEY,6,21.977524640038844
53302,RICKEYS,7,25.781325370886872
53303,RICKING,7,18.678976966913226
53304,RICKLE,6,20.963029478929165
53305,RICKLES,7,22.1667321000113
53306,RICKLY,6,18.031436861121065
53307,RICKS,5,19.554527313836296
53308,RICKSHA,7,28.554527313836296
53309,RICOTTA,7,22.28470680300211
53310,RICRAC,6,16.19400520601842
53311,RICRACS,7,17.858006407941062
53312,RICTAL,6,22.989866873306436
53313,RICTUS,6,17.961932556000562
53314,RICY,4,11.85690715425109
53315,RID,3,8.775866413542154
53316,RIDABLE,7,25.432142756748462
53317,RIDDED,6,10.881952831522195
53318,RIDDEN,6,13.999712902477178
53319,RIDDER,6,10.828909622532175
53320,RIDDERS,7,12.775419319399878
53321,RIDDING,7,17.62313927117122
53322,RIDDLE,6,21.184368578635024
53323,RIDDLED,7,22.237411787625042
53324,RIDDLER,7,22.184368578635024
53325,RIDDLES,7,22.388071199717157
53326,RIDE,4,9.828909622532175
53327,RIDENT,6,16.59886661089844
53328,RIDER,5,10.828909622532175
53329,RIDERED,7,12.881952831522195
53330,RIDERS,6,12.775419319399878
53331,RIDES,5,11.03261224361431
53332,RIDGE,5,13.311393972059316
53333,RIDGED,6,14.364437181049336
53334,RIDGEL,6,19.719896137152183
53335,RIDGELS,7,26.719896137152183
53336,RIDGER,6,14.311393972059316
53337,RIDGERS,7,16.25790366892702
53338,RIDGES,6,14.51509659314145
53339,RIDGIER,7,19.626988999472125
53340,RIDGIL,6,15.290990201394767
53341,RIDGILS,7,22.290990201394767
53342,RIDGING,7,17.698395443559036
53343,RIDGY,5,11.979569034624289
53344,RIDING,6,17.62313927117122
53345,RIDINGS,7,20.62313927117122
53346,RIDLEY,6,24.184368578635024
53347,RIDLEYS,7,27.98816930948305
53348,RIDOTTO,7,22.53337455509089
53349,RIDS,4,9.775866413542154
53350,RIEL,4,15.40850216509287
53351,RIELS,5,22.40850216509287
53352,RIEM,4,14.071055117034323
53353,RIEMPIE,7,24.149301370991274
53354,RIEMS,5,19.49405244323687
53355,RIEVE,5,14.198307416842525
53356,RIEVER,6,15.198307416842525
53357,RIEVERS,7,17.14481711371023
53358,RIEVES,6,15.40201003792466
53359,RIEVING,7,19.56357954624358
53360,RIF,3,7.803800730848029
53361,RIFE,4,9.467801932770673
53362,RIFELY,6,19.353213645148315
53363,RIFER,5,10.467801932770673
53364,RIFEST,6,13.522627139782777
53365,RIFF,4,7.803800730848029
53366,RIFFAGE,7,17.33932828936519
53367,RIFFED,6,10.520845141760693
53368,RIFFING,7,15.679007905782969
53369,RIFFLE,6,19.212302895940898
53370,RIFFLED,7,20.26534610493092
53371,RIFFLER,7,20.212302895940898
53372,RIFFLES,7,20.41600551702303
53373,RIFFOLA,7,21.632710353380205
53374,RIFFS,5,9.803800730848028
53375,RIFLE,5,19.212302895940898
53376,RIFLED,6,20.26534610493092
53377,RIFLER,6,20.212302895940898
53378,RIFLERS,7,22.1588125928086
53379,RIFLERY,7,22.212302895940898
53380,RIFLES,6,20.41600551702303
53381,RIFLING,7,18.53920837685758
53382,RIFLIP,6,16.46780193277067
53383,RIFLIPS,7,24.20271628265199
53384,RIFS,4,9.803800730848028
53385,RIFT,4,9.007503351930163
53386,RIFTE,5,11.007503351930163
53387,RIFTED,6,12.060546560920184
53388,RIFTIER,7,18.00750335193016
53389,RIFTING,7,16.078909796017072
53390,RIFTS,5,11.858625937860133
53391,RIFTY,5,10.007503351930163
53392,RIG,3,6.85112258592997
53393,RIGG,4,6.85112258592997
53394,RIGGALD,7,24.85112258592997
53395,RIGGED,6,10.439693353437152
53396,RIGGER,6,10.386650144447131
53397,RIGGERS,7,12.333159841314835
53398,RIGGING,7,13.77365161594685
53399,RIGGISH,7,19.459753313408676
53400,RIGGS,5,9.85112258592997
53401,RIGHT,5,9.515123787852612
53402,RIGHTED,7,12.568166996842633
53403,RIGHTEN,7,15.685927067797616
53404,RIGHTER,7,12.515123787852612
53405,RIGHTLY,7,17.436006782402792
53406,RIGHTO,6,13.515123787852612
53407,RIGHTOS,7,20.25966973254007
53408,RIGHTS,6,12.366246373782582
53409,RIGHTY,6,10.515123787852612
53410,RIGID,5,14.478111585402093
53411,RIGIDER,7,16.531154794392116
53412,RIGIDLY,7,23.955021132686866
53413,RIGIDS,6,15.478111585402093
53414,RIGLIN,6,14.92252903001688
53415,RIGLING,7,16.586530231939523
53416,RIGLINS,7,19.36650247728229
53417,RIGOL,5,11.70796652576802
53418,RIGOLL,6,11.70796652576802
53419,RIGOLLS,7,18.707966525768022
53420,RIGOLS,6,18.707966525768022
53421,RIGOR,5,15.654923316778
53422,RIGORS,6,17.601433013645703
53423,RIGOUR,6,15.654923316778
53424,RIGOURS,7,17.601433013645703
53425,RIGOUT,6,14.654923316778
53426,RIGOUTS,7,17.50604590270797
53427,RIGS,4,9.85112258592997
53428,RIKISHA,7,20.863594559528778
53429,RIKISHI,7,17.81010425639648
53430,RIKSHAW,7,21.256745830072152
53431,RILE,4,12.072503367015512
53432,RILED,5,13.125546576005533
53433,RILES,5,13.276205988097647
53434,RILEY,5,15.072503367015512
53435,RILIER,6,13.328002403845286
53436,RILIEST,7,16.38282761085739
53437,RILIEVI,7,18.820175506001956
